1.7876514676809312	1.7900598602294922	28.01875	34.5
1.7845217592716216	1.788164511680603	26.5125	29.0
1.6279590293169022	1.4403507108688354	31.24375	37.55
1.2102850607335567	1.0465705182552338	51.28125	57.35
0.93269632974267	0.9729190845489502	63.16875	56.2
0.7684913128018379	0.6576484375	71.60625	76.35
0.5772750655263662	0.5713980017900467	79.975	81.15
0.4740150790773332	0.5720192016661168	82.74375	80.55
0.41575471839495004	0.6062371327877044	84.49375	79.5
0.38014664651080965	0.5134450108408928	85.325	81.65
0.34392546687368303	0.5497507685124874	86.69375	81.8
0.3169918284518644	0.5587294785529375	87.51875	81.45
0.3053692555325106	0.5333269045054913	88.01875	82.1
0.274092617620714	0.5835010931193828	89.00625	81.7
0.26509081757068637	0.5578879414983093	89.3875	82.95
0.25667619198421016	0.6159862144589424	89.51875	81.65
0.24480945288483053	0.6458992267921567	90.0	80.7
0.22688339308230207	0.6160682826936245	90.8	83.15
0.2238797022702638	0.6083083921149373	91.1	81.25
0.21027506985981018	0.6431602782309055	91.35	81.5
